id,country,ccode,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants_category,participants,protesteridentity,protesterdemand1,protesterdemand2,protesterdemand3,protesterdemand4,stateresponse1,stateresponse2,stateresponse3,stateresponse4,stateresponse5,stateresponse6,stateresponse7,sources,notes
1402016012,Brazil,140,2016,South America,1,12,27,5,2016,29,5,2016,0,Rio de Janeiro; Sao Paulo; Recife,5000-10000,thousands,women; feminists,"political behavior, process",,,,crowd dispersal,ignore,,,,,,"1. mixed reaction to rape says a lot about brazil, the washington post, may 31, 2016 tuesday, a section; pg. a09, 666 words, dom phillips; 2. first arrest made after gang rape of teenager in brazil, the new york times, may 29, 2016 sunday, section a; column 0; foreign desk; pg. 10, 447 words, by christopher mele;","brazil is still in shock after the highly publicized gang rape of a 16 year old girl. but while thousands of people have taken to the streets to protest the rape and many more have protested on social networks, there also has been a counterreaction. when news of the teenager s rape began spreading across the internet, outrage was widespread. thousands of women took to the streets of rio, sao paulo and recife to protest the attack and what they called a culture supportive of rape. it is frightening. it is sad, disappointing and revolting, said flavia medeiros, 27, who participated in a demonstration in rio on friday. one of the biggest problems in brazilian society is the way women are treated. many of the protesters are part of an increasingly active and vocal feminist movement that has used the internet to communicate, coordinate and protest. in the capital, brasilia, police used pepper spray sunday morning on female demonstrators outside the supreme court."
1402016013,Brazil,140,2016,South America,1,13,4,7,2016,4,7,2016,0,"Rio international airport, Rio de Janeiro",50-99,>50,police & firefighters,labor wage dispute,,,,ignore,,,,,,,"1. anger rises in rio as videos draw attention to a surge in violence, the washington post, july 6, 2016 wednesday, a section; pg. a11, 692 words, dom phillips; 2. hoping for games glory, rio residents still vaulting local hurdles, the christian science monitor, july 22, 2016 friday, world, 865 words, whitney eulich.;","a month before rio de janeiro hosts south america s first olympic games, two cellphone videos have brought home the grim reality of rising violence in the city s teeming favelas the poor communities that are home to almost a quarter of rio s population. in one clip, small children cower in fear in a cable car gondola while a gunfight rages below at 4 o clock on a monday afternoon. the clip hit the internet the same day that mayor eduardo paes told cnn that the state government is doing a terrible job with security. by monday night, the video was on the front page of brazil s biggest news site, the globo network s g1. that morning, police and firefighters had organized a protest at rio s international airport over violence and unpaid salaries. welcome to hell, a banner read. police and firefighters don t get paid, whoever comes to rio de janeiro will not be safe. it was their second demonstration at the airport, through which olympic participants and visitors will pass."
1402016014,Brazil,140,2016,South America,1,14,29,7,2016,29,7,2016,0,"Copacabana, Rio de Janeiro",100-999,hundreds,anti government,removal of politician,"political behavior, process",,,ignore,,,,,,,"athletes kit snatched after fire at village, the times london , august 2, 2016 tuesday, sport; pg. 17, 584 words, james hider;","as the city prepared for the opening ceremony on friday hundreds of demonstrators gathered in copacabana to protest against dilma rousseff, the suspended president who will face an impeachment trial during the games, and against her predecessor luiz in cio lula da silva, who is to stand trial on charges of obstructing the course of justice in a corruption scandal that has rocked the country. thousands of people turned out in other cities to support the two left wing leaders, potentially setting the stage for unrest."
1402016015,Brazil,140,2016,South America,1,15,29,7,2016,29,7,2016,0,national,2000-4999,thousands,pro government supporters,"political behavior, process",,,,ignore,,,,,,,"athletes kit snatched after fire at village, the times london , august 2, 2016 tuesday, sport; pg. 17, 584 words, james hider;","as the city prepared for the opening ceremony on friday hundreds of demonstrators gathered in copacabana to protest against dilma rousseff, the suspended president who will face an impeachment trial during the games, and against her predecessor luiz in cio lula da silva, who is to stand trial on charges of obstructing the course of justice in a corruption scandal that has rocked the country. thousands of people turned out in other cities to support the two left wing leaders, potentially setting the stage for unrest."
1402016016,Brazil,140,2016,South America,1,16,2,8,2016,2,8,2016,0,Itaborai; Sao Goncalo; Niteroi; Angra dos Reis,100-999,hundreds,anti olympic protesters,labor wage dispute,"political behavior, process",,,crowd dispersal,ignore,,,,,,"1. torch has a tough day as transit issues mount, the washington post, august 3, 2016 wednesday, sports; pg. d05, 692 words, dom phillips; 2. city succumbed to olympic spirit when the torch landed but not for long, the washington post, august 4, 2016 thursday, sports; pg. d05, 748 words, dom phillips.;","the olympic torch faced at least three different protests as it neared rio, a south korean cyclist was knocked off his bike by a car, and a bomb scare closed a new tram station. as rio counts down to its olympic opening ceremonies, tuesday s dramas were all transport related. the olympic torch spent the day on the other side of the guanabara bay from rio, and things did not go smoothly. in itaborai, a gritty, outlying town, construction of a huge oil refinery project has been mothballed after investigators discovered bribery was involved in contracts leaving many residents unemployed. demonstrators carried a banner reading: while the torch passes lit in itaborai, jobs, health and education are put out. in nearby sao goncalo, protesters held up the torch s progress and forced police to change its route, local media reported. a video posted to youtube showed a group of a hundred or so demonstators chanting threats to put out the torch while holding a banner emblazoned with the olympic rings and the phrase exclusion games. exasperated police stood by. rio s tabloid extra reported that national force agents had to cancel a torch ceremony in the town and move participants to the vicinity of a nearby police station so the olympic flame s journey could continue. as the torch moved closer to rio it was met by a third protest in niteroi, a more affluent town with views across the bay to the host city. the folha de s. paulo newspaper reported that riot police used tear gas to disperse about 200 protesters and arrested two people. the torch s journey has been beset by problems as it traveled around brazil, including attempts to put it out with fire extinguishers. in the seaside town of angra dos reis last week, protesters appeared to succeed in putting out the torch in a protest that police met with tear gas and rubber bullets."
1402016017,Brazil,140,2016,South America,1,17,3,8,2016,10,8,2016,0,"Copacabana & Belo Horizonte, Rio de Janeiro",2000-4999,a few thousand,anti government,removal of politician,labor wage dispute,"political behavior, process",,crowd dispersal,arrests,,,,,,"1. here in brazil, we like to party , the washington post, august 6, 2016 saturday, a section; pg. a01, 1459 words, joshua partlow;chico harlan; 2. expulsions of protesters provoke heightened outrage, the new york times, august 8, 2016 monday, section d; column 0; sports desk; pg. 8, 578 words, by simon romero; 3. olympics at a glance, the washington post, august 10, 2016 wednesday, sports; pg. d08, 380 words;","demonstrators shouted slogans calling for the ouster of michel temer, brazil s interim president, during a protest against the olympics at copacabana beach in rio de janeiro. the last few days have been full of demonstrations, an anti olympics backlash driven by people who felt the time was not right to spend money on sports. protesters blocked the torch s progress as it made its way around the country and attempted to douse it with fire extinguishers and buckets of water; in a few cases they were met by police firing tear gas and rubber bullets. just hours before the opening ceremonies, security forces fired tear gas and a percussion grenade after young people set fire to a brazilian flag and a rio 2016 volunteer s t shirt and tried to get close to the stadium. one man was arrested. earlier in the day, a few thousand protesters marched along the copacabana seafront in red shirts. their ire was aimed at both temer and the olympics. we don t have the conditions to receive the games, said leonardo ladeira, a 22 year old protester. at this moment it is a chaotic activity. the expulsions of ticket holders from olympic sites after they protested michel temer, brazil s interim president, is fueling a debate over the limits of freedom of expression in a country that remains on edge amid a period of extraordinary political upheaval. videos, news reports and first person accounts that circulated widely in brazil on sunday on social media showed the removal of several fans at a women s soccer match in the city of belo horizonte. they had lined up wearing t shirts reading out with temer while holding aloft letters that read in english, come back democracy. juca kfouri, one of brazil s most prominent sports columnists, called the expulsions repressive stupidity. this will only encourage new demonstrations, mr. kfouri said. the protest in belo horizonte, along with others at sites in rio de janeiro, pointed to the low approval ratings of mr. temer, 75, the career politician who emerged victorious in a power struggle against dilma rousseff, who was suspended to face an impeachment trial over claims that she had manipulated the federal budget to conceal economic problems. ms. rousseff, like mr. temer, is also deeply unpopular. but as she strays from the spotlight, mr. temer is receiving greater scrutiny over testimony tying him to illegal campaign financing operations."
1402016018,Brazil,140,2016,South America,1,18,29,8,2016,31,8,2016,1,"Avenida Paulista, S o Paulo; Brasilia; Rio de Janeiro; national",5000-10000,Several thousand,popular movements central,"political behavior, process",,,,crowd dispersal,,,,,,,"1. in her impeachment trial in brazil, rousseff says she won t be silenced, the new york times, august 30, 2016 tuesday, section a; column 0; foreign desk; pg. 6, 559 words, by simon romero; 2. rousseff urges senate not to oust her, the washington post, august 30, 2016 tuesday, a section; pg. a08, 919 words, marina lopes;dom phillips; 3. why rousseff s exit may not usher in the change brazilians want, the christian science monitor, august 31, 2016 wednesday, world, 1112 words, juliana cunha contributor, whitney eulich; 4. rioting brazilians want rousseff back, the times london , august 31, 2016 wednesday, news; pg. 28,29, 355 words, james hider;","brazil s suspended president, dilma rousseff, took the stand on monday at her impeachment trial in the senate, delivering a last ditch defense to prevent her final removal from office. demonstrators shut down parts of avenida paulista, one of s o paulo s main thoroughfares, as ms. rousseff was grilled by senators on monday night. thousands have mobilized on the streets in recent months in support of rousseff, with concerts, sit ins and marches protesting what they call the coup. but fewer than 1,000 protesters came out to see rousseff enter the senate on monday morning. protesters took to the streeets across brazil yesterday in anger at the impending impeachment of president rousseff. in sao paulo police fired tear gas at crowds who took over the main street and set fire to rubbish bins. several thousand supporters of ms rousseff, who was expected to be formally voted out of office by the senate last night, took over avenida paulista, the central boulevard of brazil s business capital. they carried posters say ing the people should decide! and temer out, a reference to michel temer, who will take over as president once ms rousseff has been ousted. riot police in armoured lorries fired tear gas at them and clashes lasted for several hours. there were smaller, more peaceful protests in rio de janeiro and brasilia, where ms rousseff, the country s first female president, had made an appearance earlier in the day to criticise the charges against her as a coup launched by opponents unable to dislodge her at the ballot box."
1402016019,Brazil,140,2016,South America,1,19,1,9,2016,13,9,2016,0,S o Paulo; national,2000-4999,thousands,women,removal of politician,"political behavior, process",,,ignore,,,,,,,"1. brazil s few female politicians debate impeachment s impact, the new york times, september 8, 2016 thursday, section a; column 0; foreign desk; pg. 1, 1251 words, by simon romero and anna jean kaiser; 2. brazilian congress expels lawmaker who led ouster of president, the new york times, september 13, 2016 tuesday, section a; column 0; foreign desk; pg. 8, 686 words, by simon romero;","still, others contend that ms. rousseff s ouster revealed the ugly workings of brazil s male dominated political scene. as large protests flare against mr. temer s administration, especially on the streets of s o paulo, brazil s largest city, thousands of women are voicing opposition to the new government. temer took out dilma because a man doesn t like to answer to a woman, and as president, she was the one telling them what to do, said rayra lima de ara jo, 14, a high school student who attended the antigovernment protests on sunday with her mother, maria da cruz lima, 43, an unemployed nurse. the new administration of president michel temer, the former vice president who broke with ms. rousseff, is grappling with low approval ratings, street protests and claims that it is trying to stifle corruption inquiries."
1402016020,Brazil,140,2016,South America,1,20,8,11,2016,8,11,2016,1,Rio de Janeiro,2000-4999,"About 2,000 ",anti austerity demonstrators,labor wage dispute,,,,crowd dispersal,,,,,,,"congress stormed in coup to save brazil , the times london , november 18, 2016 friday, news; pg. 39, 503 words, james hider;","about 2,000 anti austerity demonstrators clashed with riot police in rio again this week, protesting against cuts in salaries and benefits. but rio s leaders say the state which received an emergency bailout right before the olympics just to keep functioning is penniless and cannot afford to keep spending. after police took several hours to detain all the demonstators, betinho gomes, an mp, said: it s worrying and serves as a warning. we are returning to an era of extremes. the latest protest in the capital, brasilia, came as police arrested the former governor of rio de janeiro state on suspicion of corruption linked to the 2014 world cup, and a week after protesters stormed rio s state assembly in protest at drastic austerity cuts."
1402016021,Brazil,140,2016,South America,1,21,4,12,2016,4,12,2016,0,national,2000-4999,thousands,protesters,"political behavior, process",,,,ignore,,,,,,,"1. thousands in brazil protest gutting of anticorruption measures, the new york times , december 4, 2016 sunday 00:00 est, world; americas, 539 words, simon romero; 2. supreme court justice removes brazil s senate leader amid graft case, the new york times , december 5, 2016 monday 00:00 est, world; americas, 621 words, simon romero;","thousands of protesters fanned out on the streets of brazilian cities on sunday to voice indignation with political leaders who are trying to stymie anticorruption investigations. the protesters focused much of their ire on the politicians at the helm of brazil s scandal ridden congress, including rodrigo maia, the speaker of the lower house, and renan calheiros, the powerful head of the senate, after lawmakers gutted an anticorruption bill last week. while many protesters expressed disgust with mr. temer s allies in congress, the demonstrations also showcased how movements that were once on the fringe like backing the restoration of brazil s monarchy or supporting far right candidates and even a military coup are gaining resonance on the streets. turnout was lower on sunday than at some of the protests over the past year calling for the ouster of ms. rousseff, who faced charges of manipulating the federal budget to conceal mounting economic problems. mr. temer, while grappling with dismal approval ratings, did not seem to be in the cross hairs of many protesters."
1402016022,Brazil,140,2016,South America,1,22,6,12,2016,6,12,2016,1,Rio de Janeiro,50-99,>50,police; firefighters; teachers,labor wage dispute,,,,crowd dispersal,,,,,,,"rio hoped for a post olympics boom. what it got was crisis, the washington post, december 10, 2016 saturday, a section; pg. a08, 1232 words, dom phillips;","three months after its successful staging of the summer olympics, brazil s cultural hub should be riding high. instead it is a financial, political, crime ridden mess. the rio de janeiro state government is broke, struggling to pay salaries. on tuesday, riot police fired tear gas, rubber bullets and percussion grenades at public sector workers protesting a proposed austerity package. among the protesters: police, firefighters and teachers. some of the protesters hurled rocks and fireworks back at the riot police. cabral continues to be a target for demonstrators, including those taking part in tuesday s violent protests against de souza s austerity plan."
1402016023,Brazil,140,2016,South America,1,23,13,12,2016,13,12,2016,1,national; 15 cities,2000-4999,dozens arrested ,protesters,labor wage dispute,"political behavior, process",,,crowd dispersal,arrests,,,,,,"protests erupt across brazil as senate approves austerity measure, the new york times , december 13, 2016 tuesday 00:00 est, world; americas, 389 words, simon romero;","protests flared in cities around brazil on tuesday after the senate approved a 20 year cap on federal spending, a cornerstone of president michel temer s proposed austerity measures aimed at restoring confidence in the country s ailing economy. evoking some of the fierce protests that have rattled the country in recent years, demonstrators attacked the iconic headquarters of the federation of industries in s o paulo, smashing the building s windows before being dispersed by security guards. protests were reported in at least 15 cities, including in major urban centers like rio de janeiro, salvador and porto alegre, and security forces arrested dozens of protesters in the capital, bras lia. the protests reflect anger over the senate vote, which could limit spending to the rate of inflation for as long as two decades, and mr. temer s fledgling government, which is mired in graft scandals just months after the ouster of his predecessor, dilma rousseff."
1402017001,Brazil,140,2017,South America,1,1,4,2,2017,11,2,2017,0,Espirito Santo,50-99,a few dozen,police,labor wage dispute,,,,crowd dispersal,,,,,,,"1. striking police could face criminal charges, the washington post, february 12, 2017 sunday, a section; pg. a05, 657 words; 2. police return to duty in violence torn state, the washington post, february 12, 2017 sunday, a section; pg. a10, 730 words;","authorities in the brazilian state of espirito santo threatened striking police officers with criminal charges friday as the federal government sent in more troops in a bid to end a week of violent anarchy that has left more than 120 people dead. espirito santo is one of several brazilian states grappling with a budget crisis that is crippling essential public services. the police strike during the past week, over pay, has left a security vacuum and led to rampant assaults, heists and looting. limited protests by police in nearby rio de janeiro alarmed many residents of the metropolitan area of 12 million, many of whom live in fear of violence between rival drug gangs and other criminals. a few dozen military police returned to duty saturday in espirito santo, but it was unclear whether the force as a whole was ready to end a week long strike that has paralyzed the southeastern brazilian state and led to an outburst of violence in which more than 130 people have reportedly died. the espirito santo public safety department said in a statement late saturday that officers were patrolling in the center of the state capital, vitoria. it didn t say how many had shown up for work, but a photo with the statement appeared to show at least a few dozen officers. the standoff began a week ago when family members of military police surrounded their barracks. the protesters prevented vehicles from exiting, thus paralyzing the force."
1402017002,Brazil,140,2017,South America,1,2,26,3,2017,26,3,2017,0,national; at least 18 states,>10000,Tens of thousands,free brazil movement,"political behavior, process",,,,ignore,,,,,,,"brazil conservatives shift further right at protests, the new york times, march 27, 2017 monday, section a; column 0; foreign desk; pg. 8, 712 words, by dom phillips;","tens of thousands of protesters took to the streets in at least 18 states on sunday in support of the sprawling operation car wash graft investigation that drove ms. rousseff s impeachment for breaking budget laws, although she was never personally accused of graft. the investigation is threatened by nervous lawmakers who are seeking to restrict its scope and calling for amnesty from illegal campaign financing. protesters in the copacabana seafront area of rio de janeiro and along paulista avenue in s o paulo brandished posters, shouted slogans and even carried a cardboard cutout of s rgio moro, a federal judge who has sentenced dozens involved in the operation car wash case. but the number of protesters was significantly smaller than before the impeachment, and the protesters on sunday did not target mr. temer, despite a growing number of references to him and his ministers in leaked corruption testimonies. some demonstrators even argued that removing mr. temer would only create more political instability. the demand for more freedom to bear arms is a new development as demonstrations become more conservative, said wagner rom o, a professor of political science at the state university of campinas. introduced in 2003, brazil s disarmament statute made it more difficult and expensive to legally possess firearms. hundreds of thousands of weapons were handed in during subsequent amnesties. now, concerned by the country s high levels of homicide and violent crime, conservative protesters want the statute revoked. the free brazil movement, one of the groups behind sunday s demonstrations, includes it on a list of demands."
1402017003,Brazil,140,2017,South America,1,3,2,4,2017,2,4,2017,0,Copacabana Beach,50-99,50,protesters,"political behavior, process",,,,ignore,,,,,,,"as brazil s car wash case surfaces more corruption, will scandal fatigue slow progress?; the christian science monitor, april 10, 2017 monday, world, 1466 words, whitney eulich correspondent, anna jean kaiser contributor ;","a small group of men and women marched along copacabana beach here on a recent sunny sunday afternoon, carrying banners and yelling out the name of a federal judge as though he was a soccer star. last month marked the three year anniversary since the lava jato, or car wash, scandal first rocked brazil. the graft scheme siphoned more than 3 billion from the state run oil company petrobras into the pockets of government officials. it has led to the convictions of 89 politicians and business people, totaling more than 1,300 years of prison time sentenced. public protests have played a key role in keeping the case top of mind, and sending a message to politicians. but recent marches have been significantly smaller, raising concerns about possible corruption fatigue in brazil and across the region as high profile scandals continue to emerge. it s one day at a time there s a lot of change, says marcia wallier, a pediatrician and one of the organizers of this day s protest."
1402017004,Brazil,140,2017,South America,1,4,26,4,2017,26,4,2017,1,Brasilia,50-99,a group,indigenous,land farm issue,,,,crowd dispersal,,,,,,,"spears hurled at protest the times london , april 26, 2017 wednesday, news; pg. 32, 69 words ;","a group of indigenous brazilians protesting against the government threw spears at military policemen after they were sprayed with tear gas and rubber bullets. tribal leaders have accused the government of trying to roll back protection of the amazon and allowing their lands to be stolen. police said that the protesters, many in traditional clothing, were too close to a water fountain outside congress."
1402017005,Brazil,140,2017,South America,1,5,28,4,2017,28,4,2017,0,Rio de Janeiro; national,2000-4999,thousands,union workers,labor wage dispute,,,,crowd dispersal,,,,,,,"brazil is gripped by general strike over planned austerity measures the new york times, april 29, 2017 saturday, section a; column 0; foreign desk; pg. 4, 919 words, by simon romero; dom phillips ;","a general strike disrupted cities around brazil on friday as unions marshaled resistance to austerity measures proposed by the scandal ridden government of president michel temer, reflecting his struggle to persuade voters that his proposals to overhaul pension systems and labor laws are necessary. tensions flared in rio de janeiro, with schools warning parents to keep students at home, security forces using tear gas on protesters at ferry terminals near guanabara bay and clashes erupting in santos dumont airport. in s o paulo, brazil s largest city, protesters blocked highways, halted much of the public transit network and shut down access to an array of public buildings. the strike also hit cities elsewhere in brazil, including porto alegre, belo horizonte and the capital, bras lia, though many businesses in the country were still able to open on friday, at least partly, or operate at a slower pace than usual. the majority of people in this strike are union members defending personal interests,"
1402017006,Brazil,140,2017,South America,1,6,11,5,2017,11,5,2017,0,Curitiba,100-999,hundreds,protesters,"political behavior, process",,,,crowd dispersal,,,,,,,"riot police guard court as lula s bribery trial begins the times london , may 11, 2017 thursday, news; pg. 30, 415 words, stephen gibbs ;","brazil s former president luiz inacio lula da silva arrived yesterday for the first day of a trial that could either land him in jail or help to launch his campaign for a return to power. hundreds of his red shirted supporters were outside the court in the southern city of curitiba to greet him before his arrival. lula, warrior of the people , they chanted. water cannon and riot police were deployed, with rows of officers surrounding the building."
1402017007,Brazil,140,2017,South America,1,7,18,5,2017,25,5,2017,1,national,>10000,35000,protesters,"political behavior, process",,,,crowd dispersal,arrests,,,,,,"1. brazil president taped agreeing 120m in bribes, the times london , may 19, 2017 friday, news; pg. 31, 630 words, stephen gibbs; 2. brazil s president deploys armed forces to quell protesters calling for his removal the new york times, may 25, 2017 thursday, section a; column 0; foreign desk; pg. 12, 831 words, by simon romero and dom phillips ;","thousands of brazilians took part in demonstrations yesterday calling for president temer to resign after a newspaper reported that prosecutors have a tape of him agreeing to the payment of hush money to a corrupt politician. besieged by protests, brazil s president on wednesday deployed federal troops to restore order in the capital, bras lia, after demonstrators calling for his ouster clashed with security forces. a protest that was supposed to be peaceful deteriorated into violence, vandalism and disrespect, mr. jungmann said. the main part of the demonstration had not arrived, and they started throwing percussion grenades, tear gas and rubber bullets, mr. guimar es said. some protesters hid behind shields, and others threw percussion grenades back at the police, he said. there were various focal points of resistance, mr. guimar es said. people with shields wanting to get closer, and people throwing the bombs back and some letting off fireworks. mr. guimar es was hit in the face by a projectile he said he thought was a tear gas canister. the police wanted to expel everyone from the esplanade, he said. in addition to the protests in bras lia, police officers in rio de janeiro came under attack by demonstrators wielding slingshots in the city s downtown, officials said. lawmakers in rio had been debating measures to ease the state s severe financial crisis."
1402017008,Brazil,140,2017,South America,1,8,30,6,2017,30,6,2017,0,S o Paulo,100-999,hundreds,workers,labor wage dispute,,,,ignore,,,,,,,"brazilians protest pension overhaul and labor plan the new york times, july 1, 2017 saturday, section a; column 0; foreign desk; brazilians protest pension overhaul and labor plan; pg. 7, 83 words ;","demonstrators blocked the main avenues of s o paulo, brazil, during protests in the city center on friday. hundreds of people blocked streets in cities throughout the country in a general strike against changes promoted by the government of president michel temer, who wants to loosen labor laws and trim pension benefits."
1402018001,Brazil,140,2018,South America,1,1,18,3,2018,18,3,2018,0,Rio de Janeiro,2000-4999,thousands,black genocide,"political behavior, process",,,,ignore,,,,,,,"1. in brazil, 1,000 protest murder of rio de janeiro councilwoman the new york times, march 19, 2018 monday, section ; column 0; foreign desk; pg. , 307 words, by the new york times; 2. from rio official to global symbol the washington post, march 20, 2018 tuesday, a section; pg. a01, 1393 words, anthony faiola;marina lopes ;","at least 1,000 people marched in rio de janeiro on sunday to protest the recent killing of marielle franco, a city councilwoman and human rights activist, according to the associated press. thus far, though, few of the protests held in franco s name have been strictly about race. and there has been little sign of a broader backlash brewing in the densely packed slums, which, for the most part, are not considered hotbeds of political activism. a 25 year old afro brazilian nurse attending a black genocide protest in downtown rio on friday said she longed for a larger, more politicized movement. a few hundred people, including left wing and gay activists, were at the rally, compared with the thousands who have turned out for more general protests."
1402018002,Brazil,140,2018,South America,1,2,7,4,2018,7,4,2018,0,Sao Bernardo do Campo,50-99,50,workers party,"political behavior, process",,,.,ignore,,,,.,,,"lula: there is a right wing coup underway in brazil, the new york times, august 14, 2018 tuesday 14:10 est, length: 820 words byline: luiz in cio lula da silva.","brazil s conservatives have done much work to roll back the progress of our workers party governments, and they are determined to keep us from coming to office again in the near future. i don t believe that the majority of brazilians approved that elitist agenda. that s why, while i may be in jail today, i am running for president, and why the polls show that if the elections were held today, i would win. former brazilian president luiz inacio lula da silva attends a protest in sao bernardo do campo, brazil april 7, 2018."
1402018003,Brazil,140,2018,South America,1,3,20,5,2018,28,5,2018,0,national,2000-4999,2000,truckers,"price increases, tax policy",,,.,crowd dispersal,accomodation,,,.,,,"1. strike pain intensifies in brazil as trucks idle, the washington post may 27, 2018 sunday, regional edition, section: a section; pg. a17 length: 922 words byline: marina lopes; 2. truckers strike paralyzes brazil as president courts investors, the new york times may 28, 2018 monday 14:05 est, length: 1433 words byline: shasta darlington and manuela andreoni; 3. temer tries to appease truckers in brazil, the washington post may 29, 2018 tuesday, regional edition, section: a section; pg. a10 length: 843 words byline: marina lopes.","a truckers strike that has thrown brazil into chaos entered its sixth day on saturday, with protesters blocking traffic on hundreds of highways, supermarkets rationing fruit and gas station pumps running dry. s o paulo, brazil s financial center and home to 12 million people, declared a state of emergency on friday. by saturday, 11 airports around the country had run out of fuel. uber drivers joined the strike and blocked trucks from exiting an oil refinery in northern brazil. the government urged brazilians to limit their water consumption as uncertainty grew over how long the strike would last. president michel temer ordered the military to break up the strike, and the government said late friday that 45 percent of barriers on the highways had been removed. but the truckers union said it still wouldn t deliver any goods. a 50 percent rise in fuel prices over the past year sparked the strike. truckers are demanding lower gas prices, as well as reductions in taxes and tolls. yet a weeklong standoff between striking truck drivers and the government has provided a stark counternarrative, illustrating the shaky recovery of brazil s economy, latin america s largest, and the widespread disdain brazilians have toward their ruling class. hundreds of trucker roadblocks sealed off highways across the country as a protest against rising fuel prices ground brazil s economy to a halt in recent days. gas stations from s o paulo, the financial capital, to manaus, in the heart of the amazon, have run out of fuel. dozens of flights have been canceled, fresh food supplies in supermarkets have dwindled and millions of chickens and pigs have been culled because of a lack of animal feed. on monday, many schools and universities suspended classes. over the weekend, mr. temer issued an order authorizing the military to clear roads using force, if necessary, a move that drew condemnation from human rights groups. but after that threat failed to bring the strike to an end, mr. temer appeared weary as he announced in a televised statement on sunday that the government would subsidize the cost of diesel to drop the price at the pump by 12 percent. he also said truck drivers would pay less in tolls and get more government contracts. the measures were striking concessions by a government that has sought to rein in spending as brazil emerges from a long, crippling recession. on monday morning, roughly one hundred protesters gathered at an oil refinery on the outskirts of rio de janeiro, which has been one of the focal points of the strike. truckers were a minority at the demonstration. but scores of unemployed oil workers, motorcycle couriers and public transportation workers said they wanted their grievances addressed as well. president michel temer has announced 2.5 billion worth of concessions to truck drivers who have blocked brazil s highways and kept goods from reaching supermarkets, stores and gas stations for a week. the announcement late sunday marked temer s third attempt at resolving a dispute over fuel prices that has taken latin america s largest economy hostage. initially, he took a tough stance on the strike and called on the military to intervene, but he then walked back his statements several times as gas pumps ran dry and produce prices soared. in a televised speech, temer appealed to the drivers sense of responsibility, solidarity and patriotism. he said he would force gas stations to cut the price of diesel by 12 cents a liter, freeze that price for two months and cut tolls for truckers riding with no cargo."
1402018004,Brazil,140,2018,South America,1,4,18,8,2018,18,8,2018,1,Pacaraima,50-99,50,residents,"political behavior, process",,,.,ignore,,,,.,,,"residents of brazil border town attack camps for venezuelan migrants, the new york times august 19, 2018 sunday 14:23 est, length: 673 words byline: manuela andreoni.","on saturday morning, residents of pacaraima took to the streets to protest the toll the surge of migrants has taken on their quality of life. they blamed government officials for doing too little to manage the influx. the aim was not to target venezuelans, but rather to decry the absence of the state in our town, said jo o kleber soares borges, 38, a member of the commercial association of pacaraima. it s inconceivable that there is so much money to address the migration issue but there s no money to help us. at one point, some protesters, with bullhorns in hand, began chanting against venezuelans, and a peaceful protest devolved into an impromptu assault on the migrants dwellings, according to videos shot by residents that were collected by rica figueredo, a local television journalist."
1402018005,Brazil,140,2018,South America,1,5,3,9,2018,3,9,2018,0,RIO DE JANEIRO,50-99,50,protesters,"political behavior, process",,,.,crowd dispersal,,,,.,,,"1. museum fire fuels anger in brazil, the washington post, september 4, 2018 tuesday, regional edition, section: a section; pg. a06, length: 418 words, byline: gabriel stargardter; 2. the fire that consumed brazil s treasures, the new york times september 7, 2018 friday 12:35 est, length: 856 words byline: sarah parcak.","anger smoldered in brazil on monday after a fire destroyed the national museum, a cherished historical repository that lacked a sprinkler system and had suffered years of financial neglect, making its destruction a tragedy foretold. outside the entrance to the elegant park that houses the 200 year old former imperial palace, police in riot gear shot tear gas into a small, angry crowd that tried to enter, live tv images showed. the rising tensions reflect anger over the destruction of the much loved yet dilapidated museum, which suffered from declining federal funding. the fire stirred emotions in brazil, whose angry electorate is reeling from a frail economy, widespread graft and rising violence ahead of an unpredictable presidential election in october. our community is very mobilized and very indignant, said roberto leher, the rector of the rio de janeiro federal university, which administers the museum. we all knew the building was vulnerable. the fire ignited for unknown reasons. but many brazilians are blaming their government and some have taken to the streets in protest. after years of declining federal funds, the museum staff had requested urgent maintenance funds from the country s national development bank. in june, the money was disbursed but not in time to install the planned update to the museum s fire equipment, which lacked a sprinkler system."
